Product ,Product Synonym,Combination,Route,Dose Form,Dose Qualification,Strength,Unit of Presentation,Immediate Packaging,Pack Size,Outer Packaging,Manufacturer,Brand,UC1,"UC2 
(Product)","UC3 
(Route)","UC4 
(form)","UC5 
(qualification)",UC6 (strength),"UC7 
(unit)",UC8 (immediate),"UC9 
(pack size)",UC10 (outer),UC11 (manufacturer),UC12 (brand),RxNav,WHO EML Product,WHO EML Item,NZULM,NZULM item,UNSPSC,,,,,,,,,,,,,
Diphtheria/Tetanus/Pertussis/Inactivated Poliovirus Vaccine,DTPa-IPV,,Parenteral,Suspension,,"30IU/40IU/25mcg with 25 mcg filamentous haemagglutinin and 8mcg pertactin/40 D-antigen units inactivated poliovirus type 1 (Mahoney), 8 D-antigen units inactivated poliovirus type 2 (MEF-1), 32 D-antigen units inactivated poliovirus type 3 (Saukett)",0.5mL,Pre-filled syringe,,,,Infanrix IPV,933f3f00,ab12218e3,74d5f6cc9,59a91d125,,2e651d76e,faa33fad2,b58c2c681,,,,,1657884,19.3,19.3,3.11436E+16,10347931000116108,,,,,,,,,,,,,,,,
Diphtheria/Tetanus/Pertussis/Inactivated Poliovirus Vaccine,DTPa-IPV,,Parenteral,Suspension,,"30IU/40IU/20mcg with 20mcg filamentous haemagglutinin, 3mcg pertactin, 5mcg pertussis fimbriae types 2 and 3/40 D-antigen units inactivated poliovirus type 1 (Mahoney), 8 D-antigen units inactivated poliovirus type 2 (MEF-1), 32 D-antigen units inactivated poliovirus type 3 (Saukett) ",0.5mL,Vial,,,,Quadracel,933f3f00,ab12218e3,74d5f6cc9,59a91d125,,481c7862b,2405e4bc1,1df0ae267,,,,,1657884,19.3,19.3,3.11436E+16,44058801000116105,,,,,,,,,,,,,,,,
Diphtheria/Tetanus/Pertussis/Hepatitis B and Haemophilus Influenzae Type b Vaccine,Pentavalent Vaccine,,Parenteral,Suspension and Powder for reconstitution,,"30IU/40IU/25mcg with 25 mcg filamentous haemagglutinin and 8mcg pertactin/40 D-antigen units inactivated poliovirus type 1 (Mahoney), 8 D-antigen units inactivated poliovirus type 2 (MEF-1), 32 D-antigen units inactivated poliovirus type 3 (Saukett) and Hib 10mcg",0.5mL,Pre-filled syringe and Vial,,,,Infanrix IPV + Hib,933f3f00,945ab5e9,d45dd693e,cb62924da,,c198c6f2a,89de32bc5,e64a3a51e,,,,,,19.3,19.3,,,,,,,,,,,,,,,,,,
Diphtheria/Tetanus/Pertussis/Hepatitis B/Inactivated Poliovirus/Haemophilus Influenzae Type b Vaccine,DTPa-hepB-IPV-Hib,,Parenteral,Suspension,,"20IU/40IU/25mcg with 25mcg filamentous haemagglutinin/10mcg/40 D-antigen units inactivated poliovirus type 1 (Mahoney), 8 D-antigen units inactivated poliovirus type 2 (MEF-1), 32 D-antigen units inactivated poliovirus type 3 (Saukett)/12mcg",0.5mL,Pre-filled syringe,,,,Hexaxim,933f3f00,e3ca31e7a,40596abb3,78304e1d1,,ab7fd3a4d,dc696879c,4af657b4d,,,,,,19.3,19.3,44317711000116105,44317861000116100,,,,,,,,,,,,,,,,
Diphtheria/Tetanus/Pertussis/Hepatitis B/Inactivated Poliovirus Vaccine and Haemophilus Influenzae Type b Vaccine,DTPa-hepB-IPV and Hib,,Parenteral,Suspension and Powder for reconstitution,,"30IU/40IU/25mcg with 25mcg filamentous haemagglutinin, 8mcg pertactin/10mcg/40 D-antigen units inactivated poliovirus type 1 (Mahoney), 8 D-antigen units inactivated poliovirus type 2 (MEF-1), 32 D-antigen units inactivated poliovirus type 2 (Saukett) and Hib 10mcg",0.5mL,Pre-filled syringe and Vial,,,,Infanrix Hexa,933f3f00,10e3d734b,143f3ae44,b4e197d7c,,b6192a519,54d422438,c7234f05b,,,,,,19.3,19.3,"29444641000116106, 20049201000116100","29455411000116105, 10319211000116105",,,,,,,,,,,,,,,,
Hepatitis A/Typhoid Vaccine,,,Parenteral,Suspension,Hepatitis A strain HM175 / S typhi Ty2 strain,160 antigen units/25mcg,1mL,Pre-filled syringe,,,,Vivaxim,933f3f00,45257e1b1,9ac6b3e51,4a2d27e7f,64b4a93ec,6bb32afc9,a171ac708,9d54958aa,,,,,1361667,19.3,19.3,31144271000116107,10744001000116108,,,,,,,,,,,,,,,,
Hepatitis A Vaccine,HepA,,Parenteral,Suspension,,160IU,0.5mL,Pre-filled syringe,,,Sanofi-Aventis Australia,Avaxim,933f3f00,44bad4bf,cc329197e,3494510eb,,677d6b664,7a415475a,3a1d17721,,,,,798361,19.3,19.3,10085321000116105,1.00853E+16,51201626,,,,,,,,,,,,,,,
Hepatitis A Vaccine,HepA,,Parenteral,Suspension,,25U,0.5mL,Vial,,,,,933f3f00,44bad4bf,cc329197e,3494510eb,,2aece25b4,6d779af18,51ef909b6,,,,,798361,19.3,19.3,10085321000116105,20054751000116106,51201626,,,,,,,,,,,,,,,
Hepatitis A Vaccine,HepA,,Parenteral,Suspension,,25U,0.5mL,Pre-filled syringe,,,,,933f3f00,44bad4bf,cc329197e,3494510eb,,2aece25b4,6d779af18,92a39d8e6,,,,,798361,19.3,19.3,10085321000116105,10695521000116109,51201626,,,,,,,,,,,,,,,
Hepatitis A Vaccine,HepA,,Parenteral,Suspension,,720 ELISA units,0.5mL,Pre-filled syringe,,,,,933f3f00,44bad4bf,cc329197e,3494510eb,,eede3e2cb,19377f9b4,92bbdca47,,,,,798361,19.3,19.3,10085321000116105,10336261000116105,51201626,,,,,,,,,,,,,,,
Hepatitis A Vaccine,HepA,,Parenteral,Suspension,,720 ELISA units,0.5mL,Vial,,,,,933f3f00,44bad4bf,cc329197e,3494510eb,,eede3e2cb,19377f9b4,912e4d93d,,,,,798361,19.3,19.3,10085321000116105,43964781000116101,51201626,,,,,,,,,,,,,,,
Hepatitis A Vaccine,HepA,,Parenteral,Suspension,,1440 ELISA units,1mL,Pre-filled syringe,,,,,933f3f00,44bad4bf,cc329197e,3494510eb,,e7e376915,dd5d83d7f,3517596eb,,,,,798361,19.3,19.3,10085321000116105,10336181000116107,51201626,,,,,,,,,,,,,,,
Hepatitis A Vaccine,HepA,,Parenteral,Suspension,,1440 ELISA units,1mL,Vial,,,,,933f3f00,44bad4bf,cc329197e,3494510eb,,e7e376915,dd5d83d7f,15694e64e,,,,,798361,19.3,19.3,10085321000116105,20072931000116109,51201626,,,,,,,,,,,,,,,
Hepatitis A Vaccine,HepA,,Parenteral,Suspension,,50U,1mL,Pre-filled syringe,,,,,933f3f00,44bad4bf,cc329197e,3494510eb,,b141d3cfc,0fd437a4e,be75c11b3,,,,,798361,19.3,19.3,10085321000116105,20054711000116107,51201626,,,,,,,,,,,,,,,
Hepatitis A Vaccine,HepA,,Parenteral,Suspension,,50U,1mL,Vial,,,,,933f3f00,44bad4bf,cc329197e,3494510eb,,b141d3cfc,0fd437a4e,5c3547eac,,,,,798361,19.3,19.3,10085321000116105,10336091000116105,51201626,,,,,,,,,,,,,,,
Hepatitis B Vaccine ,HepB,,Parenteral,Suspension,,10mcg,0.5mL,Pre-filled syringe,,,,,933f3f00,44ec84bf,75d9580d7,5f74d5e9,,82391fedd,444a8e795,7ce9e2de6,,,,,797752,19.3,19.3,10260371000116107,4.49512E+16,51201607,,,,,,,,,,,,,,,
Hepatitis B Vaccine ,HepB,,Parenteral,Suspension,,10mcg,0.5mL,Vial,,,,,933f3f00,44ec84bf,75d9580d7,5f74d5e9,,82391fedd,444a8e795,f6a967ba8,,,,,797752,19.3,19.3,10260371000116107,46083591000116108,51201607,,,,,,,,,,,,,,,
Hepatitis B Vaccine ,HepB,,Parenteral,Suspension,,10mcg,1mL,Pre-filled syringe,,,,,933f3f00,44ec84bf,75d9580d7,5f74d5e9,,82391fedd,31c7751e9,0ad57e873,,,,,797752,19.3,19.3,10260371000116107,46565631000116108,51201607,,,,,,,,,,,,,,,
Hepatitis B Vaccine ,HepB,,Parenteral,Suspension,,10mcg,1mL,Vial,,,,,933f3f00,44ec84bf,75d9580d7,5f74d5e9,,82391fedd,31c7751e9,848b18784,,,,,797752,19.3,19.3,10260371000116107,10336721000116105,51201607,,,,,,,,,,,,,,,
Hepatitis B Vaccine ,HepB,,Parenteral,Suspension,,40mcg,1mL,Vial,,,,,933f3f00,44ec84bf,75d9580d7,5f74d5e9,,e6d67dc96,475dbd327,a5ac542c5,,,,,797752,19.3,19.3,10260371000116107,43922831000116106,51201607,,,,,,,,,,,,,,,
Hepatitis B Vaccine ,HepB,,Parenteral,Suspension,,20mcg,1mL ,Pre-filled syringe,,,,,933f3f00,44ec84bf,75d9580d7,5f74d5e9,,2a20595a8,227dac139,946d5315e,,,,,797752,19.3,19.3,10260371000116107,31171161000116105,51201607,,,,,,,,,,,,,,,
Hepatitis B Vaccine ,HepB,,Parenteral,Suspension,,20mcg,1mL,Vial,,,,,933f3f00,44ec84bf,75d9580d7,5f74d5e9,,2a20595a8,227dac139,0e3393984,,,,,797752,19.3,19.3,10260371000116107,10260551000116109,51201607,,,,,,,,,,,,,,,
Hepatitis B Vaccine ,HepB,,Parenteral,Suspension,,5mcg,0.5mL,Vial,,,,,933f3f00,44ec84bf,75d9580d7,5f74d5e9,,43776f55f,fc39ae886,2a220337a,,,,,797752,19.3,19.3,10260371000116107,29435151000116100,51201607,,,,,,,,,,,,,,,
Human Papillomavirus Vaccine,HPV,,Parenteral,Suspension,"9vHPV [types 6, 11, 16, 18, 31, 33, 45, 52, 58]",30mcg/40mcg/60mcg/40mcg/20mcg/20mcg/20mcg/20mcg/20mcg,0.5mL,Pre-filled syringe,,,,,933f3f00,452a74bf,b75bf73c3,293c72bc5,3aadc3dc2,07189e74f,57e7c24c1,bf459eeb5,,,,,1597093,19.3,19.3,46099761000116105,46100471000116105,51201649,,,,,,,,,,,,,,,
Human Papillomavirus Vaccine,HPV,,Parenteral,Suspension,"9vHPV [types 6, 11, 16, 18, 31, 33, 45, 52, 58]",30mcg/40mcg/60mcg/40mcg/20mcg/20mcg/20mcg/20mcg/20mcg,0.5mL,Vial,,,,,933f3f00,452a74bf,b75bf73c3,293c72bc5,3aadc3dc2,07189e74f,57e7c24c1,98b875e9,,,,,1597093,19.3,19.3,46099761000116105,46100121000116103,51201649,,,,,,,,,,,,,,,
Human Papillomavirus Vaccine,HPV,,Parenteral,Suspension,"4vHPV [types 6, 11, 16, 18]",20mcg/40mcg/40mcg/20mcg,0.5mL,Pre-filled syringe,,,,,933f3f00,452a74bf,b75bf73c3,293c72bc5,28145ed31,6cea744bb,2b2475daa,d55dccdb8,,,,,1007132,19.3,19.3,10332631000116103,10332651000116108,51201649,,,,,,,,,,,,,,,
Human Papillomavirus Vaccine,HPV,,Parenteral,Suspension,"4vHPV [types 6, 11, 16, 18]",20mcg/40mcg/40mcg/20mcg,0.5mL,Vial,,,,,933f3f00,452a74bf,b75bf73c3,293c72bc5,28145ed31,6cea744bb,2b2475daa,6a23c161b,,,,,1007132,19.3,19.3,10332631000116103,44190341000116101,51201649,,,,,,,,,,,,,,,
Human Papillomavirus Vaccine,HPV,,Parenteral,Suspension,"2vHPV [types 16, 18]",20mcg/20mcg,0.5mL,Pre-filled syringe,,,,,933f3f00,452a74bf,b75bf73c3,293c72bc5,7b76cc961,abca1aefa,8b4978554,7d51aac71,,,,,1008299,19.3,19.3,3.11354E+16,31135441000116102,51201649,,,,,,,,,,,,,,,
Human Papillomavirus Vaccine,HPV,,Parenteral,Suspension,"2vHPV [types 16, 18]",20mcg/20mcg,0.5mL,Vial,,,,,933f3f00,452a74bf,b75bf73c3,293c72bc5,7b76cc961,abca1aefa,8b4978554,7c88d8d62,,,,,1008299,19.3,19.3,3.11354E+16,44205511000116103,51201649,,,,,,,,,,,,,,,
Influenza Quadrivalent Vaccine (Seasonal),,,Parenteral,Suspension,"Southern Hemisphere 2021, Egg-based, A/Victoria/2570/2019 (H1N1) pdm09 - like virus + A/Hong Kong/2671/2019 (H3N2) - like virus + B/Washington/02/2019 - like virus + B/Phuket/3073/2013 - like virus ",15mcg/15mcg/15mcg/15mcg,0.5mL,Pre-filled syringe,,,,,933f3f00,460d74bf,3146b9dc9,875a98a15,2b241659d,d3653a0b8,441ac1be7,,,,,,2479044,19.3,19.3,47360461000116107,47360601000116106,51201608,,,,,,,,,,,,,,,
Influenza Quadrivalent Vaccine (Seasonal),,,Parenteral,Suspension,"Southern Hemisphere 2021, Egg-based, A/Victoria/2570/2019 (H1N1) pdm09 - like virus + A/Hong Kong/2671/2019 (H3N2) - like virus + B/Washington/02/2019 - like virus + B/Phuket/3073/2013 - like virus ",7.5mcg/7.5mcg/7.5mcg/7.5mcg,0.25mL,Pre-filled syringe,,,,,933f3f00,460d74bf,3146b9dc9,875a98a15,2b241659d,deae34deb,ca32c98b7,,,,,,2479044,19.3,19.3,47360461000116107,47368451000116107,51201608,,,,,,,,,,,,,,,
Influenza Quadrivalent Vaccine (Seasonal),,,Parenteral,Suspension,"Southern Hemisphere 2021, Egg-based, A/Victoria/2570/2019 (H1N1) pdm09 - like virus + A/Hong Kong/2671/2019 (H3N2) - like virus + B/Washington/02/2019 - like virus + B/Phuket/3073/2013 - like virus with Adjunct MF59C.1",15mcg/15mcg/15mcg/15mcg,0.5mL,Pre-filled syringe,,,,Fluad Quad,933f3f00,460d74bf,3146b9dc9,875a98a15,9ff87993d,15401bae2,555bb9615,,,,,,,19.3,19.3,47360461000116107,47360601000116106,51201608,,,,,,,,,,,,,,,
Influenza Quadrivalent Vaccine (Seasonal),,,Parenteral,Suspension,"Southern Hemisphere 2021, Cell-based, A/Wisconsin/588/2019 (H1N1) pdm09 - like virus (A/Delaware/55/2019)/A/Hong Kong/45/2019 (H3N2) - like virus (A/Delaware/39/2019)/B/Washington/02/2019 - like virus (B/Darwin/7/2019)/B/Phuket/3073/2013 - like virus (B/Singapore/INFTT-16-0610/2016) ",15mcg/15mcg/15mcg/15mcg,0.5mL,Pre-filled syringe,,,,Flucelvax Quad,933f3f00,460d74bf,3146b9dc9,875a98a15,6802c7c71,eac49917c,3a639e7be,,,,,,,19.3,19.3,,,51201608,,,,,,,,,,,,,,,
Influenza Quadrivalent Vaccine (Seasonal),,,Parenteral,Suspension,"Northern Hemisphere 2021-2022, Egg-based",15mcg/15mcg/15mcg/15mcg,0.5mL,Vial,,,,,933f3f00,460d74bf,3146b9dc9,875a98a15,40468c1aa,9dca91298,2743ce27a,,,,,,2479044,19.3,19.3,,,51201608,,,,,,,,,,,,,,,
Influenza Quadrivalent Vaccine (Seasonal),,,Parenteral,Suspension,"Northern Hemisphere 2021-2022, Egg-based",15mcg/15mcg/15mcg/15mcg,5mL,Vial,10 doses,,,,933f3f00,460d74bf,3146b9dc9,875a98a15,40468c1aa,9dca91298,8cd9be9d4,aefaa65ad,2cf11cc5a,,,,2479044,19.3,19.3,,,51201608,,,,,,,,,,,,,,,
Influenza Quadrivalent Vaccine (Seasonal),,,Parenteral,Suspension,"Northern Hemisphere 2021-2022, Cell-based, A/Victoria/2570/2019 (H1N1) pdm09 - like virus + A/Hong Kong/2671/2019 (H3N2) - like virus + B/Washington/02/2019 - like virus + B/Phuket/3073/2013 - like virus",15mcg/15mcg/15mcg/15mcg,0.5mL,Pre-filled syringe,,,,,933f3f00,460d74bf,3146b9dc9,875a98a15,47cdd745c,3baf60cc8,2c1c22541,,,,,,2479044,19.3,19.3,,,51201608,,,,,,,,,,,,,,,
Influenza Trivalent Vaccine (Seasonal),,,Parenteral,Suspension,"Northern Hemisphere 2021-2022, Egg-based",15mcg/15mcg/15mcg ,0.5mL,Vial,,,,,933f3f00,faeb41b73,33ce43177,5049d207e,bdc86ca3e,329f116ac,a5c97b265,8745b4192,,,,,,19.3,19.3,,,51201608,,,,,,,,,,,,,,,
Influenza Trivalent Vaccine (Seasonal),,,Parenteral,Suspension,"Northern Hemisphere 2021-2022, Egg-based",15mcg/15mcg/15mcg per dose,5mL,Vial,10 doses ,,,,933f3f00,faeb41b73,33ce43177,5049d207e,bdc86ca3e,8266e89cb,442df6c0c,480b73511,2e621d488,,,,,19.3,19.3,,,51201608,,,,,,,,,,,,,,,
Influenza Trivalent Vaccine (Seasonal),,,Parenteral,Suspension,"Northern Hemisphere 2021-2022, Cell-based",15mcg/15mcg/15mcg ,0.5mL,,,,,,933f3f00,faeb41b73,33ce43177,5049d207e,5aca466bd,416127c91,b1907aa21,,,,,,,19.3,19.3,,,51201608,,,,,,,,,,,,,,,
Influenza Trivalent Vaccine (Seasonal),,,Parenteral,Suspension,"Southern Hemisphere 2021, Cell-based",15mcg/15mcg/15mcg ,0.5mL,,,,,,933f3f00,faeb41b73,33ce43177,5049d207e,f8e7becb7,6893ca923,7bda544dd,,,,,,,19.3,19.3,,,51201608,,,,,,,,,,,,,,,
Influenza Trivalent Vaccine (Seasonal),,,Parenteral,Suspension,"Southern Hemisphere 2021, Egg-based",15mcg/15mcg/15mcg ,0.5mL,Vial,,,,,933f3f00,faeb41b73,33ce43177,5049d207e,25fa71d16,ec7c5de4a,7799c4578,adaa47e92,,,,,,19.3,19.3,,,51201608,,,,,,,,,,,,,,,
Influenza Trivalent Vaccine (Seasonal),,,Parenteral,Suspension,"Southern Hemisphere 2021, Egg-based",15mcg/15mcg/15mcg per dose,5mL,Vial,10 doses,,,,933f3f00,faeb41b73,33ce43177,5049d207e,25fa71d16,70e13bab8,574315d9b,d1c52bbf6,1e1f0537a,,,,1617538,19.3,19.3,,,51201608,,,,,,,,,,,,,,,
Japanese Encephalitis Vaccine,JE,,Parenteral,Powder for reconstitution,Attenuated,4-5.8 log PFU,0.5mL,Vial with diluent,,,,Imojev,933f3f00,469674bf,2f51ed9af,ee47d7f3d,2579eed2d,a1589b446,5aa675be9,24da565e9,,,,,845525,19.3,19.3,29430451000116103,,,,,,,,,,,,,,,,,
Japanese Encephalitis Vaccine,JE,,Parenteral,Suspension,Inactivated,3mcg [3 antigen units],0.5mL,Pre-filled syringe,,,,,933f3f00,469674bf,2f51ed9af,41ed3ba90,4bd19e2c3,f558b8a8b,c15b259c6,eca866045,,,,,845525,19.3,19.3,29430451000116103,,,,,,,,,,,,,,,,,
Japanese Encephalitis Vaccine,JE,,Parenteral,Suspension,Inactivated,3mcg [3 antigen units],2.5mL,Vial,5 doses,,,,933f3f00,469674bf,2f51ed9af,41ed3ba90,4bd19e2c3,f558b8a8b,636d61f7b,ce9e1ab49,6dd3ee921,,,,845525,19.3,19.3,29430451000116103,,,,,,,,,,,,,,,,,
Japanese Encephalitis Vaccine,JE,,Parenteral,Suspension,Inactivated,6mcg [6 antigen units],0.5mL,Pre-filled syringe,,,,JEspect,933f3f00,469674bf,2f51ed9af,41ed3ba90,4bd19e2c3,669d21473,439ebc8a9,57ff9826e,,,,,845525,19.3,19.3,29430451000116103,29430511000116103,,,,,,,,,,,,,,,,
Japanese Encephalitis Vaccine,JE,,Parenteral,Suspension,Inactivated,6mcg [6 antigen units],2.5mL,Vial,5 doses,,,,933f3f00,469674bf,2f51ed9af,41ed3ba90,4bd19e2c3,669d21473,a71cb65d2,39579d4d1,804d85e9,,,,845525,19.3,19.3,29430451000116103,,,,,,,,,,,,,,,,,
Measles/Rubella Vaccine,MR,,Parenteral,Powder for reconstitution,Edmonston-Zagreb measles virus and Wistar RA 27/3 rubella virus strain,1000 CCID50/1000 CCID50 ,0.5mL,Vial with diluent,,,Serum Institute of India,,933f3f00,cd2d581d,c5851950c,72dcd784a,896448c58,69162edea,a783e5eed,e6b6b5b04,,,,,,19.3,19.3,,,51201646,,,,,,,,,,,,,,,
Measles/Rubella Vaccine,MR,,Parenteral,Powder for reconstitution,Edmonston-Zagreb measles virus and Wistar RA 27/3 rubella virus strain,1000 CCID50/1000 CCID50 per dose,1mL,Vial with diluent,2 doses,,Serum Institute of India,,933f3f00,cd2d581d,c5851950c,72dcd784a,896448c58,195e3bd61,147fba665,35ead33b7,e059b55ec,,,,,19.3,19.3,,,51201646,,,,,,,,,,,,,,,
Measles/Rubella Vaccine,MR,,Parenteral,Powder for reconstitution,Edmonston-Zagreb measles virus and Wistar RA 27/3 rubella virus strain,1000 CCID50/1000 CCID50 per dose,2.5mL,Vial with diluent,5 doses,,Serum Institute of India,,933f3f00,cd2d581d,c5851950c,72dcd784a,896448c58,195e3bd61,7ad70466f,33d67966f,f8cf15e9,,,,,19.3,19.3,,,51201646,,,,,,,,,,,,,,,
Measles/Rubella Vaccine,MR,,Parenteral,Powder for reconstitution,Edmonston-Zagreb measles virus and Wistar RA 27/3 rubella virus strain,1000 CCID50/1000 CCID50 per dose,5mL,Vial with diluent,10 doses,,Serum Institute of India,,933f3f00,cd2d581d,c5851950c,72dcd784a,896448c58,195e3bd61,6d27c51e4,ad4ec13b9,85ea65e9,,,,,19.3,19.3,,,51201646,,,,,,,,,,,,,,,
Measles Vaccine,,,Parenteral,Powder for reconstitution,CAM70 strain,1000 CCID50 per dose,5mL,Vial with diluent,10 doses,,PT Bio Farma (Persero),,933f3f00,357834bf,eba15eb33,bce0a45dc,be1b16f45,8155ce5e6,e140366b5,5d1b12398,8bace5ecb,,,,804179,19.3,19.3,,,51201609,,,,,,,,,,,,,,,
Measles Vaccine,,,Parenteral,Powder for reconstitution,CAM70 strain,1000 CCID50 per dose,10mL,Vial with diluent,20 doses,,PT Bio Farma (Persero),,933f3f00,357834bf,eba15eb33,bce0a45dc,be1b16f45,8155ce5e6,064fe8641,9214e8d88,d909f217b,,,,804179,19.3,19.3,,,51201609,,,,,,,,,,,,,,,
Measles Vaccine,,,Parenteral,Powder for reconstitution,Edmonston-Zagreb strain,1000 CCID50,0.5mL,Vial with diluent,,,Serum Institute of India,,933f3f00,357834bf,eba15eb33,bce0a45dc,e851d5535,34cce6167,8dfab8675,116e43784,,,,,804179,19.3,19.3,,,51201609,,,,,,,,,,,,,,,
Measles Vaccine,,,Parenteral,Powder for reconstitution,Edmonston-Zagreb strain,1000 CCID50 per dose,1mL,Vial with diluent,2 doses,,Serum Institute of India,,933f3f00,357834bf,eba15eb33,bce0a45dc,e851d5535,732d6633e,eaba300d3,e3e47021e,92a30b419,,,,804179,19.3,19.3,,,51201609,,,,,,,,,,,,,,,
Measles Vaccine,,,Parenteral,Powder for reconstitution,Edmonston-Zagreb strain,1000 CCID50 per dose,5mL,Vial with diluent,10 doses,,Serum Institute of India,,933f3f00,357834bf,eba15eb33,bce0a45dc,e851d5535,732d6633e,16994c7b9,32a29a52e,7a9d201ad,,,,804179,19.3,19.3,,,51201609,,,,,,,,,,,,,,,
Measles Vaccine,,,Parenteral,Powder for reconstitution,Edmonston-Zagreb strain,1000 CCID50 per dose,10mL,Vial with diluent,20 doses,,Serum Institute of India,,933f3f00,357834bf,eba15eb33,bce0a45dc,e851d5535,732d6633e,154b7d533,615e4db6f,aa321cd2a,,,,804179,19.3,19.3,,,51201609,,,,,,,,,,,,,,,
"Meningococcal Conjugate Vaccine, Quadrivalent (A, C, W-135, Y)",MenACWY,,Parenteral,Solution,MenACWY-CRM,10mcg/5mcg/5mcg/5mcg,0.5mL,Vial with diluent,,,,Menveo,933f3f00,5230a4bf,b223d5920,c2a86a7bf,629439c61,fa5e117b5,639d9bff8,6c6544fe7,,,,,1008495,19.3,19.3,,,51201610,,,,,,,,,,,,,,,
"Meningococcal Conjugate Vaccine, Quadrivalent (A, C, W-135, Y)",MenACWY,,Parenteral,Solution,MenACWY-D,4mcg/4mcg/4mcg/4mcg,0.5mL,Vial,,,,Menactra,933f3f00,5230a4bf,b223d5920,c2a86a7bf,da8243775,9a9bb9d7b,6dc772838,c28e113e3,,,,,1008034,19.3,19.3,29458111000116105,29458141000116106,51201610,,,,,,,,,,,,,,,
"Meningococcal Conjugate Vaccine, Quadrivalent (A, C, W-135, Y)",MenACWY,,Parenteral,Solution,MenACWY-TT,5mcg/5mcg/5mcg/5mcg,0.5mL,Vial with diluent,,,,Nimenrix,933f3f00,5230a4bf,b223d5920,c2a86a7bf,d8cb9aab2,dd8143f42,25bd9a9e2,27539d841,,,,,2360582,19.3,19.3,44629211000116106,44629411000116105,51201610,,,,,,,,,,,,,,,
Meningococcal Group B Vaccine,MenB,,Parenteral,Suspension,Neisseria meningitidis group B NHBA fusion protein/NadA protein/fHbp fusion protein/outer membrane vesicles [MenB-MC],50mcg/50mcg/50mcg/25mcg,0.5mL,Pre-filled syringe,,,,Bexsero,933f3f00,ee3e8c978,3e91dc853,8e197586a,8246988ec,8498d54f3,71defd1ef,0c7eb3c80,,,,,1601401,19.3,19.3,10416121000116109,1.04162E+16,51201610,,,,,,,,,,,,,,,
Meningococcal Group B Vaccine,MenB,,Parenteral,Suspension,Neisseria meningitidis group B recombinant lipidated-factor H binding protein subfamily A/B [MenB-fHBP],60mcg/60mcg,0.5mL,Pre-filled syringe,,,,Trumenba,933f3f00,ee3e8c978,3e91dc853,8e197586a,b16edcb39,2b49c97ee,bb193eebd,7c6e85dae,,,,,1593128,19.3,19.3,10416121000116109,,51201610,,,,,,,,,,,,,,,
Meningococcal Group C Vaccine,MenC,,Parenteral,Suspension,Neisseria meningitidis group C11 polysaccharide,10mcg,0.5mL,Pre-filled syringe,,,,NeisVac-C,933f3f00,b304dcf95,faae375ab,7a7beaa54,0626570c3,5878af08d,69a46cc26,31f2ec8dc,,,,,2360572,19.3,19.3,31128781000116105,31128841000116109,51201610,,,,,,,,,,,,,,,
Meningococcal Group C Vaccine,MenC,,Parenteral,Suspension,Neisseria meningitidis group C oligosaccharide,10mcg,0.5mL,Pre-filled syringe,,,,Meningitec,933f3f00,b304dcf95,faae375ab,7a7beaa54,2c50be18d,148ab7ca5,67f4b573a,0888c3c92,,,,,797631,19.3,19.3,43754961000116105,43755031000116102,51201610,,,,,,,,,,,,,,,
Meningococcal Group C Vaccine,MenC,,Parenteral,Suspension,Neisseria meningitidis group C oligosaccharide,10mcg,0.5mL,Vial,,,,Meningitec,933f3f00,b304dcf95,faae375ab,7a7beaa54,2c50be18d,148ab7ca5,67f4b573a,8ea9fc126,,,,,797631,19.3,19.3,43754961000116105,44062641000116103,51201610,,,,,,,,,,,,,,,
Pneumococcal Vaccine,,,Parenteral,Suspension,"Conjugate [PCV], serotypes 1, 3, 4, 5, 6A, 6B, 7F, 9V, 14, 18C, 19A, 19F, 23F",2.2mcg x 12 antigens and 4.4mcg x 1 antigen,0.5mL,Pre-filled syringe,,,,Prevenar 13,933f3f00,5e0d74bf,5f8c7a732,c5731fe98,d7f5ae406,054285a3e,b8131ee30,2e08e64c5,,,,,1008803,19.3,19.3,20077531000116102,20077541000116109,51201615,,,,,,,,,,,,,,,
Pneumococcal Vaccine,,,Parenteral,Suspension,"Conjugate [PCV], serotypes 1, 3, 4, 5, 6A, 6B, 7F, 9V, 14, 18C, 19A, 19F, 23F",2.2mcg x 12 antigens and 4.4mcg x 1 antigen,2mL,Vial,4 doses,,,Prevenar 13,933f3f00,5e0d74bf,5f8c7a732,c5731fe98,d7f5ae406,054285a3e,e3cbf3b46,a587674ff,358ad5e9,,,,1008803,19.3,19.3,20077531000116102,,51201615,,,,,,,,,,,,,,,
Pneumococcal Vaccine,,,Parenteral,Solution,"Polysaccharide [PPV], serotypes 1, 2, 3, 4, 5, 6B, 7F, 8, 9N, 9V, 10A, 11A, 12F, 14, 15B, 17F, 18C, 19F, 19A, 20, 22F, 23F, 33F",25mcg x 23 antigens,0.5mL,Vial,,,,Pneumovax 23,933f3f00,5e0d74bf,5f8c7a732,1d7444940,a8f5a5f52,63c8b3eb6,b51329360,3b7da0085,,,,,1008785,19.3,19.3,20050811000116109,10564461000116105,51201615,,,,,,,,,,,,,,,
